date,provider,blocks,bounces,clicks,deferred,delivered,drops,opens,spam_reports,unique_clicks,unique_opens
2016-07-15,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-07-15,Microsoft Outlook Live,0,1,24,4,814,56,181,0,17,84
2016-07-15,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-15,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-15,Other,39,7,308,1003,2683,188,763,0,173,481
2016-07-15,Postini,0,0,0,0,8,0,2,0,0,1
2016-07-15,Prodigy,0,0,254,287,2255,102,772,0,152,514
2016-07-15,Rackspace,2,0,4,0,54,7,43,0,2,21
2016-07-15,RoadRunner,0,0,43,0,414,23,129,0,27,85
2016-07-15,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-15,US Government,0,0,2,1,50,1,6,0,2,4
2016-07-15,US Military,0,0,0,0,13,2,0,0,0,0
2016-07-15,University,0,0,4,13,305,17,75,0,4,42
2016-07-15,Verizon,2,0,32,6,464,26,100,0,20,62
2016-07-15,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-15,Yahoo,0,21,1607,7190,37836,1873,8463,16,1073,5032
2016-07-15,Yandex,0,0,0,0,12,1,0,0,0,0
2016-07-15,ZohoMail,0,0,0,0,2,0,1,0,0,1
2016-07-15,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-15,iCloud,1,2,165,1226,4564,78,1158,0,117,814
2016-07-16,AOL,0,5,369,700,4907,12,1285,6,208,767
2016-07-16,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-16,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-16,Charter,0,0,27,0,183,0,75,0,15,44
2016-07-16,Comcast,0,0,161,3691,1348,3,509,0,109,293
2016-07-16,Cox,0,0,21,55,263,0,97,0,14,49
2016-07-16,Dream Host,0,0,0,0,2,0,0,0,0,0
2016-07-16,Earthlink,0,0,10,2,72,0,31,0,9,22
2016-07-16,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-16,GMX,0,0,5,0,63,0,20,0,3,12
2016-07-16,Gmail,8,35,611,7793,123097,4,2191,0,346,1522
2016-07-16,GoDaddy,0,0,6,5,171,6,59,0,5,27
2016-07-16,Hotmail,0,7,451,2088,10132,3,1854,0,317,1178
2016-07-16,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-16,Mail.Ru,0,0,5,0,58,0,9,0,3,9
2016-07-16,MessageLabs,0,0,6,0,58,0,18,0,6,17
2016-07-16,Microsoft Forefront,0,0,0,0,4,0,0,0,0,0
2016-07-16,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-07-16,Microsoft Outlook Live,0,0,30,1,738,5,190,0,17,103
2016-07-16,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-16,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-16,Other,34,10,258,927,2489,33,633,0,137,392
2016-07-16,Postini,0,0,0,0,5,0,0,0,0,0
2016-07-16,Prodigy,0,1,289,66,2131,0,791,0,170,525
2016-07-16,Rackspace,4,0,1,0,55,4,26,0,1,12
2016-07-16,RoadRunner,0,0,48,0,411,1,141,0,35,89
2016-07-16,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-16,US Government,0,0,0,0,46,0,3,0,0,2
2016-07-16,US Military,0,0,0,0,10,0,0,0,0,0
2016-07-16,University,0,0,17,5,277,0,55,0,10,29
2016-07-16,Verizon,0,0,66,1,423,0,136,0,41,93
2016-07-16,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-16,Yahoo,0,15,1653,6309,35845,7,8096,25,1126,4998
2016-07-16,Yandex,0,0,0,0,13,0,1,0,0,1
2016-07-16,ZohoMail,0,0,0,0,2,0,3,0,0,2
2016-07-16,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-16,iCloud,2,1,164,662,4493,0,1127,0,116,733
2016-07-17,AOL,0,9,342,2,4873,7,1269,11,217,836
2016-07-17,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-17,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-17,Charter,0,0,18,0,184,0,82,0,15,60
2016-07-17,Comcast,0,1,123,3540,1315,7,398,1,82,281
2016-07-17,Cox,0,1,12,29,264,0,77,0,11,62
2016-07-17,Dream Host,0,0,0,0,3,0,0,0,0,0
2016-07-17,Earthlink,0,0,1,6,75,1,17,0,0,15
2016-07-17,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-17,GMX,0,0,6,0,59,0,31,0,4,7
2016-07-17,Gmail,4,34,528,13,121026,2,2075,0,272,1459
2016-07-17,GoDaddy,0,0,11,3,184,13,56,0,9,31
2016-07-17,Hotmail,0,5,430,995,10074,3,1938,3,277,1248
2016-07-17,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-17,Mail.Ru,0,0,3,1,56,0,16,0,3,16
2016-07-17,MessageLabs,0,0,11,0,53,0,11,0,9,10
2016-07-17,Microsoft Forefront,0,0,0,0,2,0,0,0,0,0
2016-07-17,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-07-17,Microsoft Outlook Live,0,1,40,10,740,3,205,0,24,107
2016-07-17,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-17,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-17,Other,31,4,217,1030,2482,54,571,0,134,374
2016-07-17,Postini,0,0,0,0,6,0,0,0,0,0
2016-07-17,Prodigy,0,1,221,0,2087,0,716,0,154,457
2016-07-17,Rackspace,4,0,4,0,57,1,13,0,4,12
2016-07-17,RoadRunner,1,0,50,0,389,0,173,0,37,114
2016-07-17,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-17,US Government,0,0,2,0,50,0,9,0,1,7
2016-07-17,US Military,0,0,0,0,9,0,0,0,0,0
2016-07-17,University,0,0,10,10,277,0,45,0,8,42
2016-07-17,Verizon,1,0,55,0,422,0,160,0,32,100
2016-07-17,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-17,Yahoo,0,18,1872,6409,35767,4,13960,38,1254,5358
2016-07-17,Yandex,0,0,0,0,14,0,0,0,0,0
2016-07-17,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-17,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-17,iCloud,2,1,144,52,4531,0,1179,0,100,788
2016-07-18,AOL,0,2,337,22,4787,15,1463,6,233,925
2016-07-18,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-18,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-18,Charter,0,0,35,0,175,0,85,0,23,59
2016-07-18,Comcast,0,1,158,3318,1313,3,477,0,100,298
2016-07-18,Cox,0,0,15,24,255,0,81,0,11,46
2016-07-18,Dream Host,0,0,0,0,4,0,0,0,0,0
2016-07-18,Earthlink,0,0,8,3,78,0,46,0,5,21
2016-07-18,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-18,GMX,0,0,3,0,64,0,11,0,3,8
2016-07-18,Gmail,4,30,1645,73,115077,8,6558,0,1090,4332
2016-07-18,GoDaddy,0,1,28,6,173,10,195,0,21,84
2016-07-18,Hotmail,0,14,468,1017,9737,3,2016,0,307,1284
2016-07-18,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-18,Mail.Ru,0,0,0,0,57,0,2,0,0,2
2016-07-18,MessageLabs,0,0,29,0,53,2,51,0,18,32
2016-07-18,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2016-07-18,Microsoft Hosted Exchange,0,0,0,0,5,0,0,0,0,0
2016-07-18,Microsoft Outlook Live,1,3,48,7,740,7,225,0,32,121
2016-07-18,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-18,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-18,Other,44,7,295,1054,2371,38,1094,0,170,587
2016-07-18,Postini,0,0,0,0,5,1,2,0,0,0
2016-07-18,Prodigy,0,2,241,1,2054,3,922,0,160,551
2016-07-18,Rackspace,10,0,20,1,52,1,92,0,10,34
2016-07-18,RoadRunner,0,2,63,0,372,0,199,0,42,153
2016-07-18,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-18,US Government,0,0,8,0,43,0,29,0,6,16
2016-07-18,US Military,0,0,0,0,9,0,0,0,0,0
2016-07-18,University,0,0,27,10,274,0,83,0,8,59
2016-07-18,Verizon,0,0,65,1,427,0,172,0,34,107
2016-07-18,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-18,Yahoo,0,29,1784,6048,34915,1,9313,3,1210,5749
2016-07-18,Yandex,0,0,0,0,13,0,0,0,0,0
2016-07-18,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-18,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-18,iCloud,5,2,141,1,4376,0,1338,0,111,898
2016-07-19,AOL,1,15,343,75,4958,71,1273,0,231,881
2016-07-19,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-19,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-19,Charter,0,0,19,0,171,5,97,0,9,58
2016-07-19,Comcast,0,4,148,3471,1324,15,557,0,108,366
2016-07-19,Cox,0,0,18,27,246,1,72,0,15,50
2016-07-19,Dream Host,0,0,0,0,5,0,0,0,0,0
2016-07-19,Earthlink,0,0,4,1,80,1,19,0,3,19
2016-07-19,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-19,GMX,0,0,4,0,59,1,15,0,2,13
2016-07-19,Gmail,7,49,2397,27,117024,571,10482,0,1597,6417
2016-07-19,GoDaddy,0,3,17,6,174,5,153,0,11,82
2016-07-19,Hotmail,0,13,414,1298,9804,108,1886,0,290,1219
2016-07-19,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-19,Mail.Ru,0,0,1,0,58,1,12,0,1,12
2016-07-19,MessageLabs,0,0,6,0,48,1,15,0,5,10
2016-07-19,Microsoft Forefront,0,0,0,0,3,0,0,0,0,0
2016-07-19,Microsoft Hosted Exchange,0,0,0,0,2,0,0,0,0,0
2016-07-19,Microsoft Outlook Live,0,3,43,8,750,15,210,0,23,116
2016-07-19,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-19,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-19,Other,41,11,307,1246,2484,89,780,0,161,488
2016-07-19,Postini,0,0,0,0,9,0,0,0,0,0
2016-07-19,Prodigy,0,1,216,1,2102,11,752,0,137,533
2016-07-19,Rackspace,4,0,10,1,55,3,69,0,5,24
2016-07-19,RoadRunner,1,1,60,0,380,3,142,0,35,91
2016-07-19,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-19,US Government,0,0,13,2,48,1,12,0,7,8
2016-07-19,US Military,0,0,0,0,10,0,0,0,0,0
2016-07-19,University,0,0,11,28,282,2,74,0,11,53
2016-07-19,Verizon,0,0,75,65,427,4,184,0,45,115
2016-07-19,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-19,Yahoo,0,31,1733,6684,35334,304,10184,0,1170,5288
2016-07-19,Yandex,0,0,1,0,14,1,2,0,1,2
2016-07-19,ZohoMail,0,0,0,0,2,0,0,0,0,0
2016-07-19,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-19,iCloud,5,2,152,0,4409,12,1294,0,108,858
2016-07-20,AOL,0,11,359,788,5163,30,1397,0,234,875
2016-07-20,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-20,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-20,Charter,0,0,25,0,196,2,74,0,13,37
2016-07-20,Comcast,0,2,129,3807,1398,2,465,0,79,305
2016-07-20,Cox,0,1,22,81,273,3,65,0,16,45
2016-07-20,Dream Host,0,0,0,0,6,0,0,0,0,0
2016-07-20,Earthlink,0,0,5,2,83,1,29,0,4,19
2016-07-20,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-20,GMX,0,0,5,0,66,0,4,0,3,1
2016-07-20,Gmail,5,45,2663,10832,125811,188,12072,0,1770,7349
2016-07-20,GoDaddy,0,2,10,9,194,5,107,0,9,53
2016-07-20,Hotmail,1,15,476,2881,10454,33,2069,0,331,1334
2016-07-20,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-20,Mail.Ru,0,0,0,0,63,0,12,0,0,9
2016-07-20,MessageLabs,0,0,24,0,55,1,22,0,12,11
2016-07-20,Microsoft Forefront,0,0,0,0,2,0,0,0,0,0
2016-07-20,Microsoft Hosted Exchange,0,0,0,0,3,0,0,0,0,0
2016-07-20,Microsoft Outlook Live,1,1,58,8,827,14,288,0,40,132
2016-07-20,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-20,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-20,Other,45,8,313,1090,2567,59,861,0,175,546
2016-07-20,Postini,0,0,0,0,10,1,0,0,0,0
2016-07-20,Prodigy,0,2,249,20,2177,9,876,0,169,600
2016-07-20,Rackspace,4,0,12,1,63,6,50,0,5,21
2016-07-20,RoadRunner,0,0,54,1,402,2,137,0,32,93
2016-07-20,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-20,US Government,0,0,5,0,46,0,18,0,4,9
2016-07-20,US Military,0,0,1,0,6,0,0,0,1,0
2016-07-20,University,0,0,27,29,320,1,95,0,15,67
2016-07-20,Verizon,0,1,73,0,431,4,149,0,34,79
2016-07-20,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-20,Yahoo,0,28,1809,7218,37182,99,8608,0,1215,5353
2016-07-20,Yandex,0,0,0,0,13,0,0,0,0,0
2016-07-20,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-20,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-20,iCloud,4,2,179,821,4706,6,1290,0,136,924
2016-07-21,AOL,1,7,369,76,5229,25,1473,14,256,951
2016-07-21,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-21,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-21,Charter,0,0,26,0,198,0,115,0,18,59
2016-07-21,Comcast,0,1,140,3584,1406,12,482,2,103,314
2016-07-21,Cox,0,0,35,22,253,1,71,0,23,45
2016-07-21,Dream Host,0,0,0,0,7,0,0,0,0,0
2016-07-21,Earthlink,0,0,7,3,89,2,33,0,7,29
2016-07-21,Facebook,0,1,0,0,0,0,0,0,0,0
2016-07-21,GMX,0,0,1,0,70,0,7,0,1,7
2016-07-21,Gmail,3,54,2948,951,126868,190,13599,0,1926,8001
2016-07-21,GoDaddy,0,2,7,5,174,8,141,0,5,71
2016-07-21,Hotmail,0,14,519,1327,10666,45,1859,7,343,1249
2016-07-21,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-21,Mail.Ru,0,0,0,1,68,0,4,0,0,4
2016-07-21,MessageLabs,0,0,27,1,60,0,36,0,17,21
2016-07-21,Microsoft Forefront,0,0,0,0,2,0,0,0,0,0
2016-07-21,Microsoft Hosted Exchange,0,0,0,0,3,0,0,0,0,0
2016-07-21,Microsoft Outlook Live,0,0,37,9,818,10,270,0,25,115
2016-07-21,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-21,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-21,Other,52,14,333,1031,2533,45,905,0,171,545
2016-07-21,Postini,0,0,0,0,9,0,1,0,0,1
2016-07-21,Prodigy,0,1,215,2,2203,3,842,0,144,545
2016-07-21,Rackspace,4,0,7,1,55,7,73,0,2,31
2016-07-21,RoadRunner,0,0,41,0,412,3,116,0,28,86
2016-07-21,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-21,US Government,0,0,9,0,49,0,29,0,3,15
2016-07-21,US Military,0,0,0,0,10,0,0,0,0,0
2016-07-21,University,0,0,37,10,295,1,105,0,17,61
2016-07-21,Verizon,0,0,41,3,458,4,148,0,26,102
2016-07-21,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-21,Yahoo,0,31,1879,7128,37632,112,8971,123,1240,5510
2016-07-21,Yandex,0,0,1,0,15,0,2,0,1,2
2016-07-21,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-21,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-21,iCloud,2,2,147,129,4693,3,1534,0,111,1011
2016-07-22,AOL,1,10,377,22,5226,38,1285,19,236,826
2016-07-22,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-22,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-22,Charter,1,0,37,0,189,1,102,0,21,64
2016-07-22,Comcast,0,0,160,4068,1412,7,494,0,113,311
2016-07-22,Cox,2,1,22,18,250,0,68,0,15,41
2016-07-22,Dream Host,0,1,0,0,5,0,0,0,0,0
2016-07-22,Earthlink,1,0,5,8,86,0,28,0,5,18
2016-07-22,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-22,GMX,0,0,7,0,64,0,23,0,3,11
2016-07-22,Gmail,5,44,1712,149,127092,208,8313,0,1057,4741
2016-07-22,GoDaddy,0,1,14,5,186,10,192,0,8,56
2016-07-22,Hotmail,0,19,463,1016,10661,45,1923,2,319,1234
2016-07-22,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-22,Mail.Ru,0,0,0,0,68,0,2,0,0,2
2016-07-22,MessageLabs,0,0,6,0,58,1,19,0,4,11
2016-07-22,Microsoft Forefront,0,0,1,0,2,0,0,0,1,0
2016-07-22,Microsoft Hosted Exchange,0,0,0,0,4,0,0,0,0,0
2016-07-22,Microsoft Outlook Live,0,2,39,16,844,7,234,0,20,110
2016-07-22,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-22,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-22,Other,32,14,323,1075,2630,46,808,0,175,487
2016-07-22,Postini,0,0,0,0,11,0,3,0,0,1
2016-07-22,Prodigy,0,2,195,4,2225,10,746,0,140,518
2016-07-22,Rackspace,5,0,14,0,60,3,53,0,7,22
2016-07-22,RoadRunner,0,1,39,0,432,1,132,0,22,96
2016-07-22,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-22,US Government,0,0,12,0,49,0,27,0,5,12
2016-07-22,US Military,0,0,0,0,7,0,0,0,0,0
2016-07-22,University,0,0,14,18,294,0,77,0,11,45
2016-07-22,Verizon,0,0,40,0,454,2,151,0,26,76
2016-07-22,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-22,Yahoo,0,48,1744,7416,37524,123,8717,78,1168,5358
2016-07-22,Yandex,0,0,0,0,17,0,2,0,0,2
2016-07-22,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-22,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-22,iCloud,4,1,186,8,4653,4,1395,0,130,878
2016-07-23,AOL,1,8,362,21,5287,26,1315,11,233,866
2016-07-23,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-23,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-23,Charter,0,0,28,0,186,1,82,0,14,46
2016-07-23,Comcast,0,0,159,4508,1418,6,425,2,88,270
2016-07-23,Cox,0,0,28,22,269,2,72,0,20,56
2016-07-23,Dream Host,0,0,0,0,4,0,0,0,0,0
2016-07-23,Earthlink,0,0,8,2,85,0,31,0,8,27
2016-07-23,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-23,GMX,0,0,0,0,61,0,21,0,0,12
2016-07-23,Gmail,3,50,853,4092,126699,160,3756,0,446,2126
2016-07-23,GoDaddy,0,2,6,10,186,8,115,0,6,49
2016-07-23,Hotmail,0,12,530,880,10812,37,1996,2,337,1256
2016-07-23,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-23,Mail.Ru,0,0,3,0,65,0,11,0,3,10
2016-07-23,MessageLabs,0,1,7,0,64,0,11,0,7,10
2016-07-23,Microsoft Forefront,0,0,0,0,2,0,0,0,0,0
2016-07-23,Microsoft Hosted Exchange,0,0,0,0,2,0,0,0,0,0
2016-07-23,Microsoft Outlook Live,0,0,29,1,797,5,136,0,12,62
2016-07-23,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-23,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-23,Other,36,8,281,1202,2716,38,825,0,157,411
2016-07-23,Postini,0,0,0,0,8,0,6,0,0,0
2016-07-23,Prodigy,0,0,210,0,2192,7,820,0,133,513
2016-07-23,Rackspace,3,0,6,0,53,4,25,0,3,10
2016-07-23,RoadRunner,0,0,39,1,429,1,139,0,28,98
2016-07-23,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-23,US Government,0,0,0,0,48,0,11,0,0,5
2016-07-23,US Military,0,0,0,0,4,0,0,0,0,0
2016-07-23,University,0,0,8,28,305,1,100,0,6,62
2016-07-23,Verizon,0,0,61,0,450,1,199,0,31,92
2016-07-23,WEB.DE,0,0,0,0,3,0,0,0,0,0
2016-07-23,Yahoo,0,47,1741,6562,37607,99,8385,29,1152,5193
2016-07-23,Yandex,0,0,0,0,15,0,0,0,0,0
2016-07-23,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-23,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-23,iCloud,6,2,127,0,4691,3,1202,0,95,829
2016-07-24,AOL,4,11,444,115,5358,33,1513,5,305,1026
2016-07-24,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-24,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-24,Charter,0,0,30,3,193,1,81,0,18,54
2016-07-24,Comcast,0,0,139,3827,1414,3,461,1,99,311
2016-07-24,Cox,0,0,43,31,278,1,77,0,25,45
2016-07-24,Dream Host,0,0,0,0,5,0,0,0,0,0
2016-07-24,Earthlink,0,0,3,0,92,1,20,0,3,18
2016-07-24,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-24,GMX,0,0,2,0,71,0,9,0,1,5
2016-07-24,Gmail,10,41,854,1616,128496,165,2985,0,450,1893
2016-07-24,GoDaddy,0,2,8,11,177,11,54,0,5,34
2016-07-24,Hotmail,0,14,509,1312,10860,36,2018,1,335,1316
2016-07-24,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-24,Mail.Ru,0,0,1,0,63,0,8,0,1,8
2016-07-24,MessageLabs,0,1,5,1,57,0,18,0,5,13
2016-07-24,Microsoft Forefront,0,0,0,1,2,0,0,0,0,0
2016-07-24,Microsoft Hosted Exchange,0,0,0,0,4,0,0,0,0,0
2016-07-24,Microsoft Outlook Live,1,0,19,20,817,9,202,0,13,94
2016-07-24,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-24,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-24,Other,39,13,297,1384,2768,41,686,0,168,408
2016-07-24,Postini,0,0,0,0,9,0,1,0,0,0
2016-07-24,Prodigy,0,1,287,55,2246,7,912,0,166,606
2016-07-24,Rackspace,6,0,5,2,55,1,41,0,4,12
2016-07-24,RoadRunner,0,0,73,8,427,3,153,1,43,114
2016-07-24,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-24,US Government,0,0,2,0,46,0,15,0,1,7
2016-07-24,US Military,0,0,0,0,4,0,0,0,0,0
2016-07-24,University,0,1,10,18,296,0,59,0,7,35
2016-07-24,Verizon,0,1,52,7,467,0,192,0,30,105
2016-07-24,WEB.DE,0,0,0,1,4,0,0,0,0,0
2016-07-24,Yahoo,0,28,1825,7243,37893,111,8932,11,1255,5312
2016-07-24,Yandex,0,0,2,0,16,0,3,0,2,3
2016-07-24,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-07-24,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-24,iCloud,0,1,147,89,4764,4,1435,0,106,908
2016-07-25,AOL,1,4,437,22,5111,40,1456,8,272,955
2016-07-25,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-25,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-25,Charter,0,2,18,0,183,0,76,0,11,50
2016-07-25,Comcast,0,0,163,3626,1355,9,473,6,111,329
2016-07-25,Cox,0,0,28,23,258,1,95,0,17,56
2016-07-25,Dream Host,0,0,0,0,5,0,0,0,0,0
2016-07-25,Earthlink,0,0,10,5,84,0,47,0,9,31
2016-07-25,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-25,GMX,0,0,1,0,63,0,8,0,1,6
2016-07-25,Gmail,7,33,797,9634,118647,182,3349,0,460,2028
2016-07-25,GoDaddy,1,1,22,13,183,7,266,0,19,105
2016-07-25,Hotmail,0,10,449,1159,10338,25,2213,5,313,1431
2016-07-25,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-25,Mail.Ru,0,0,1,0,62,0,11,0,1,9
2016-07-25,MessageLabs,0,2,12,0,50,1,31,0,10,19
2016-07-25,Microsoft Forefront,0,0,0,0,3,0,0,0,0,0
2016-07-25,Microsoft Hosted Exchange,0,0,0,0,2,0,0,0,0,0
2016-07-25,Microsoft Outlook Live,0,0,56,2,722,6,219,0,38,126
2016-07-25,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-25,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-25,Other,41,12,336,1534,2629,40,1096,0,211,681
2016-07-25,Postini,0,0,0,0,9,0,0,0,0,0
2016-07-25,Prodigy,0,2,253,3,2104,5,957,0,156,593
2016-07-25,Rackspace,3,0,27,0,58,0,90,0,10,42
2016-07-25,RoadRunner,0,0,73,1,423,2,222,1,45,156
2016-07-25,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-25,US Government,0,0,3,0,44,0,22,0,3,7
2016-07-25,US Military,0,0,0,0,6,0,0,0,0,0
2016-07-25,University,1,0,37,17,272,0,97,0,19,59
2016-07-25,Verizon,0,0,60,2,443,1,160,0,36,108
2016-07-25,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-07-25,Yahoo,11,28,1968,7137,36132,102,9975,16,1317,5803
2016-07-25,Yandex,0,0,1,0,13,0,4,0,1,2
2016-07-25,ZohoMail,0,0,1,0,2,0,1,0,1,1
2016-07-25,free.fr,0,0,0,0,0,0,0,0,0,0
2016-07-25,iCloud,9,1,139,0,4451,9,1379,0,112,925
2016-07-26,AOL,0,3,442,36,5201,23,1477,29,277,1016
2016-07-26,AT&T,0,0,0,0,0,0,0,0,0,0
2016-07-26,BigPond,0,0,0,0,0,0,0,0,0,0
2016-07-26,Charter,0,0,24,0,177,1,118,0,14,77
2016-07-26,Comcast,0,2,181,3462,1408,5,516,21,116,351
2016-07-26,Cox,0,0,35,28,266,0,125,0,22,93
2016-07-26,Dream Host,0,0,0,0,5,0,1,0,0,1
2016-07-26,Earthlink,0,0,7,7,84,2,44,0,7,30
2016-07-26,Facebook,0,0,0,0,0,0,0,0,0,0
2016-07-26,GMX,0,0,7,1,55,0,12,0,3,8
2016-07-26,Gmail,5,44,639,181,120674,159,2991,0,406,1978
2016-07-26,GoDaddy,0,0,13,20,176,7,91,0,13,45
2016-07-26,Hotmail,0,16,533,973,10229,21,2210,8,339,1421
2016-07-26,Libero,0,0,0,0,0,0,0,0,0,0
2016-07-26,Mail.Ru,0,0,3,0,56,0,5,0,2,3
2016-07-26,MessageLabs,0,0,17,0,49,1,31,0,12,20
2016-07-26,Microsoft Forefront,0,0,0,0,4,0,0,0,0,0
2016-07-26,Microsoft Hosted Exchange,0,0,8,0,2,0,0,0,2,0
2016-07-26,Microsoft Outlook Live,0,0,47,7,817,13,181,0,27,89
2016-07-26,Optus,0,0,0,0,0,0,0,0,0,0
2016-07-26,Orange,0,0,0,0,0,0,0,0,0,0
2016-07-26,Other,71,17,292,2211,2638,45,934,0,182,547
2016-07-26,Postini,0,0,0,0,13,0,0,0,0,0
2016-07-26,Prodigy,0,4,214,4,2112,7,820,1,135,555
2016-07-26,Rackspace,7,0,16,1,51,1,65,0,7,27
2016-07-26,RoadRunner,0,0,51,2,431,2,199,1,28,140
2016-07-26,Shaw,0,0,0,0,0,0,0,0,0,0
2016-07-26,US Government,0,0,2,2,49,1,22,0,2,10
